QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,Product_SK,PRODUCTCODE,Customer_SK,COUNTRY,DEALSIZE
22,100,10,4455,Shipped,3,8,2004,Vintage Cars,168,845,S18_2795,845,Italy,Medium
43,100,3,8272.34,Shipped,3,9,2004,Vintage Cars,168,846,S18_2795,846,Norway,Large
20,100,14,3577.6,Shipped,4,10,2004,Vintage Cars,168,847,S18_2795,847,France,Medium
25,100,11,3881.25,Shipped,4,10,2004,Vintage Cars,168,848,S18_2795,848,USA,Medium
36,100,2,5797.44,Shipped,4,11,2004,Vintage Cars,168,849,S18_2795,849,USA,Medium
24,52.67,1,1264.08,Shipped,4,11,2004,Vintage Cars,168,850,S18_2795,850,UK,Small
21,100,6,4815.3,Shipped,4,11,2004,Vintage Cars,168,851,S18_2795,851,Australia,Medium
30,100,1,4462.2,Shipped,4,12,2004,Vintage Cars,168,852,S18_2795,852,France,Medium
32,94.79,7,3033.28,Resolved,1,1,2005,Vintage Cars,168,853,S18_2795,853,USA,Medium
21,47.18,8,990.78,Shipped,1,2,2005,Vintage Cars,168,854,S18_2795,854,Spain,Small
26,78.11,7,2030.86,Shipped,1,3,2005,Vintage Cars,168,855,S18_2795,855,USA,Small
35,100,1,5433.75,In Process,2,5,2005,Vintage Cars,168,856,S18_2795,856,USA,Medium
26,100,1,3157.44,Shipped,1,3,2003,Classic Cars,132,857,S18_2870,857,USA,Medium
46,100,3,5161.2,Shipped,2,5,2003,Classic Cars,132,858,S18_2870,858,France,Medium
37,100,3,4346.76,Shipped,3,7,2003,Classic Cars,132,859,S18_2870,859,France,Medium
27,100,10,3528.36,Shipped,3,9,2003,Classic Cars,132,860,S18_2870,860,Australia,Medium
23,100,9,3187.8,Shipped,4,10,2003,Classic Cars,132,861,S18_2870,861,Denmark,Medium
39,100,7,6023.16,Shipped,4,11,2003,Classic Cars,132,862,S18_2870,862,USA,Medium
27,100,3,3884.76,Shipped,4,11,2003,Classic Cars,132,863,S18_2870,863,Norway,Medium
38,100,8,4965.84,Shipped,4,11,2003,Classic Cars,132,864,S18_2870,864,USA,Medium
27,100,14,4169.88,Shipped,4,12,2003,Classic Cars,132,865,S18_2870,865,USA,Medium
40,100,7,4910.4,Shipped,1,1,2004,Classic Cars,132,866,S18_2870,866,Spain,Medium
24,100,5,3231.36,Shipped,1,2,2004,Classic Cars,132,867,S18_2870,867,USA,Medium
44,100,12,6853.44,Shipped,2,4,2004,Classic Cars,132,868,S18_2870,868,France,Medium
37,100,2,5177.04,Cancelled,2,6,2004,Classic Cars,132,869,S18_2870,869,UK,Medium
20,100,3,2824.8,Shipped,3,7,2004,Classic Cars,132,870,S18_2870,870,Italy,Small
39,100,3,4324.32,Shipped,3,8,2004,Classic Cars,132,871,S18_2870,871,USA,Medium
44,100,1,5052.96,Shipped,3,8,2004,Classic Cars,132,872,S18_2870,872,Switzerland,Medium
22,100,5,3223.44,Shipped,4,10,2003,Classic Cars,132,873,S18_2870,873,Norway,Medium
43,100,10,5278.68,Shipped,4,10,2004,Classic Cars,132,874,S18_2870,874,Spain,Medium
27,100,7,2851.2,Shipped,4,11,2004,Classic Cars,132,875,S18_2870,875,USA,Small
26,64.9,10,1687.4,Shipped,4,11,2004,Classic Cars,132,876,S18_2870,876,USA,Small
25,52.32,3,1308,Shipped,4,11,2004,Classic Cars,132,877,S18_2870,877,France,Small
49,100,2,6144.6,Shipped,1,1,2005,Classic Cars,132,878,S18_2870,878,Belgium,Medium
29,100,5,5127.2,Shipped,1,2,2005,Classic Cars,132,879,S18_2870,879,Spain,Medium
41,100,12,6386.16,On Hold,2,4,2005,Classic Cars,132,880,S18_2870,880,USA,Medium
55,100,2,7695.6,Shipped,2,5,2005,Classic Cars,132,881,S18_2870,881,Austria,Large
27,83.07,12,2242.89,Shipped,1,1,2003,Vintage Cars,101,882,S18_2949,882,Norway,Small
23,100,2,2539.89,Shipped,1,3,2003,Vintage Cars,101,883,S18_2949,883,Sweden,Small
31,90.17,12,2795.27,Shipped,2,5,2003,Vintage Cars,101,884,S18_2949,884,Spain,Small
46,100,1,5545.76,Shipped,3,7,2003,Vintage Cars,101,885,S18_2949,885,Australia,Medium
47,91.18,9,4285.46,Shipped,3,9,2003,Vintage Cars,101,886,S18_2949,886,Singapore,Medium
31,100,2,3329.09,Shipped,4,10,2003,Vintage Cars,101,887,S18_2949,887,USA,Medium
46,100,5,5592.22,Shipped,4,11,2003,Vintage Cars,101,888,S18_2949,888,Australia,Medium
37,89.15,9,3298.55,Shipped,4,11,2003,Vintage Cars,101,889,S18_2949,889,USA,Medium
28,93.21,1,2609.88,Shipped,4,11,2003,Vintage Cars,101,890,S18_2949,890,Australia,Small
37,90.17,7,3336.29,Shipped,4,12,2003,Vintage Cars,101,891,S18_2949,891,Canada,Medium
49,100,4,5510.05,Shipped,1,1,2004,Vintage Cars,101,892,S18_2949,892,USA,Medium
24,100,3,2504.4,Shipped,1,3,2004,Vintage Cars,101,893,S18_2949,893,USA,Small
30,100,1,3525.6,Shipped,2,4,2004,Vintage Cars,101,894,S18_2949,894,Spain,Medium
50,88.14,1,4407,Shipped,2,6,2004,Vintage Cars,101,895,S18_2949,895,USA,Medium
31,96.24,10,2983.44,Shipped,3,7,2004,Vintage Cars,101,896,S18_2949,896,Australia,Small
46,100,3,5126.24,Shipped,3,8,2004,Vintage Cars,101,897,S18_2949,897,Italy,Medium
47,100,12,5713.79,Shipped,3,9,2004,Vintage Cars,101,898,S18_2949,898,Sweden,Medium
46,100,7,4613.8,Shipped,4,10,2004,Vintage Cars,101,899,S18_2949,899,France,Medium
37,100,4,3711.1,Shipped,4,10,2004,Vintage Cars,101,900,S18_2949,900,USA,Medium
33,100,12,3524.73,Shipped,4,11,2004,Vintage Cars,101,901,S18_2949,901,USA,Medium
31,90.17,5,2795.27,Shipped,4,11,2004,Vintage Cars,101,902,S18_2949,902,USA,Small
48,100,9,4814.4,Shipped,4,11,2004,Vintage Cars,101,903,S18_2949,903,Australia,Medium
41,87.13,6,3572.33,Shipped,4,12,2004,Vintage Cars,101,904,S18_2949,904,USA,Medium
42,100,1,4581.36,Shipped,1,1,2005,Vintage Cars,101,905,S18_2949,905,USA,Medium
41,100,8,4319.76,Shipped,1,2,2005,Vintage Cars,101,906,S18_2949,906,USA,Medium
32,45.25,6,1448,Shipped,1,3,2005,Vintage Cars,101,907,S18_2949,907,Australia,Small
10,88.14,1,881.4,In Process,2,5,2005,Vintage Cars,101,908,S18_2949,908,Belgium,Small
35,57.46,14,2011.1,Shipped,1,1,2003,Vintage Cars,62,909,S18_2957,909,Norway,Small
28,64.33,2,1801.24,Shipped,1,3,2003,Vintage Cars,62,910,S18_2957,910,USA,Small
46,73.7,14,3390.2,Shipped,2,5,2003,Vintage Cars,62,911,S18_2957,911,Spain,Medium
20,71.2,3,1424,Shipped,3,7,2003,Vintage Cars,62,912,S18_2957,912,Australia,Small
30,49.97,11,1499.1,Shipped,3,9,2003,Vintage Cars,62,913,S18_2957,913,Singapore,Small
48,69.96,4,3358.08,Shipped,4,10,2003,Vintage Cars,62,914,S18_2957,914,USA,Medium
28,53.72,2,1504.16,Shipped,4,11,2003,Vintage Cars,62,915,S18_2957,915,Italy,Small
39,68.08,11,2655.12,Shipped,4,11,2003,Vintage Cars,62,916,S18_2957,916,USA,Small
24,51.84,3,1244.16,Shipped,4,11,2003,Vintage Cars,62,917,S18_2957,917,Australia,Small
28,67.46,9,1888.88,Shipped,4,12,2003,Vintage Cars,62,918,S18_2957,918,Canada,Small
31,58.71,6,1820.01,Shipped,1,1,2004,Vintage Cars,62,919,S18_2957,919,USA,Small
45,63.71,5,2866.95,Shipped,1,3,2004,Vintage Cars,62,920,S18_2957,920,USA,Small
24,58.09,3,1394.16,Shipped,2,4,2004,Vintage Cars,62,921,S18_2957,921,Spain,Small
49,53.72,3,2632.28,Shipped,2,6,2004,Vintage Cars,62,922,S18_2957,922,USA,Small
32,63.08,1,2018.56,Shipped,3,7,2004,Vintage Cars,62,923,S18_2957,923,Austria,Small
43,68.71,5,2954.53,Shipped,3,8,2004,Vintage Cars,62,924,S18_2957,924,Italy,Small
37,50.59,14,1871.83,Shipped,3,9,2004,Vintage Cars,62,925,S18_2957,925,Sweden,Small
24,64.96,9,1559.04,Shipped,4,10,2004,Vintage Cars,62,926,S18_2957,926,France,Small
35,53.72,6,1880.2,Shipped,4,10,2004,Vintage Cars,62,927,S18_2957,927,USA,Small
41,29.87,13,1224.67,Shipped,4,11,2004,Vintage Cars,62,928,S18_2957,928,USA,Small
26,100,17,2979.08,Shipped,4,11,2004,Vintage Cars,62,929,S18_2957,929,UK,Small
34,64.96,10,2208.64,Shipped,4,11,2004,Vintage Cars,62,930,S18_2957,930,Australia,Small
49,70.58,5,3458.42,Shipped,4,12,2004,Vintage Cars,62,931,S18_2957,931,USA,Medium
28,44.21,6,1237.88,Shipped,1,1,2005,Vintage Cars,62,932,S18_2957,932,USA,Small
40,68.08,4,2723.2,Shipped,1,2,2005,Vintage Cars,62,933,S18_2957,933,USA,Small
37,59.96,3,2218.52,Shipped,1,3,2005,Vintage Cars,62,934,S18_2957,934,Austria,Small
31,53.72,3,1665.32,In Process,2,5,2005,Vintage Cars,62,935,S18_2957,935,Belgium,Small
41,83.44,18,3421.04,Shipped,1,2,2003,Ships,86,936,S18_3029,936,Italy,Medium
21,89.46,9,1878.66,Shipped,2,4,2003,Ships,86,937,S18_3029,937,Austria,Small
40,96.34,2,3853.6,Shipped,2,6,2003,Ships,86,938,S18_3029,938,USA,Medium
46,74.84,13,3442.64,Shipped,3,8,2003,Ships,86,939,S18_3029,939,USA,Medium
44,79.14,11,3482.16,Shipped,4,10,2003,Ships,86,940,S18_3029,940,Finland,Medium
46,73.12,7,3363.52,Cancelled,4,10,2003,Ships,86,941,S18_3029,941,Sweden,Medium
41,81.72,10,3350.52,Shipped,4,11,2003,Ships,86,942,S18_3029,942,France,Medium
32,89.46,7,2862.72,Shipped,4,11,2003,Ships,86,943,S18_3029,943,UK,Small
46,87.74,4,4036.04,Shipped,4,11,2003,Ships,86,944,S18_3029,944,Spain,Medium
28,100,6,2817.92,Shipped,1,1,2004,Ships,86,945,S18_3029,945,USA,Small
49,94.62,10,4636.38,Shipped,1,2,2004,Ships,86,946,S18_3029,946,USA,Medium
21,73.98,1,1553.58,Cancelled,2,5,2004,Ships,86,947,S18_3029,947,USA,Small
32,84.3,15,2697.6,Cancelled,2,6,2004,Ships,86,948,S18_3029,948,Spain,Small
34,98.06,2,3334.04,Shipped,3,7,2004,Ships,86,949,S18_3029,949,Belgium,Medium
21,98.06,4,2059.26,Shipped,3,8,2004,Ships,86,950,S18_3029,950,Canada,Small
21,96.34,13,2023.14,Shipped,3,9,2004,Ships,86,951,S18_3029,951,Germany,Small
31,83.44,7,2586.64,Shipped,4,10,2004,Ships,86,952,S18_3029,952,USA,Small
21,94.62,15,1987.02,Shipped,4,11,2004,Ships,86,953,S18_3029,953,UK,Small
25,45.86,5,1146.5,Resolved,4,11,2004,Ships,86,954,S18_3029,954,Denmark,Small
28,82.58,3,2312.24,Shipped,4,11,2004,Ships,86,955,S18_3029,955,Belgium,Small
43,64.97,6,2793.71,Shipped,4,12,2004,Ships,86,956,S18_3029,956,Spain,Small
22,86.74,5,1908.28,Shipped,1,1,2005,Ships,86,957,S18_3029,957,Finland,Small
37,93.01,5,3441.37,Resolved,1,3,2005,Ships,86,958,S18_3029,958,Spain,Medium
28,72.26,18,2023.28,Shipped,1,3,2005,Ships,86,959,S18_3029,959,France,Small
30,74.84,7,2245.2,Shipped,2,4,2005,Ships,86,960,S18_3029,960,USA,Small
44,73.98,1,3255.12,On Hold,2,5,2005,Ships,86,961,S18_3029,961,USA,Medium
25,100,13,2539.5,Shipped,1,1,2003,Vintage Cars,104,962,S18_3136,962,Norway,Small
43,100,1,4818.15,Shipped,1,3,2003,Vintage Cars,104,963,S18_3136,963,USA,Medium
30,97.39,13,2921.7,Shipped,2,5,2003,Vintage Cars,104,964,S18_3136,964,Spain,Small
20,90.06,2,1801.2,Shipped,3,7,2003,Vintage Cars,104,965,S18_3136,965,Australia,Small
26,100,10,2804.36,Shipped,3,9,2003,Vintage Cars,104,966,S18_3136,966,Singapore,Small
40,100,3,4900.8,Shipped,4,10,2003,Vintage Cars,104,967,S18_3136,967,USA,Medium
31,89.01,1,2759.31,Shipped,4,11,2003,Vintage Cars,104,968,S18_3136,968,Italy,Small
22,100,10,2488.2,Shipped,4,11,2003,Vintage Cars,104,969,S18_3136,969,USA,Small
23,100,2,2769.89,Shipped,4,11,2003,Vintage Cars,104,970,S18_3136,970,Australia,Small
30,100,8,3581.4,Shipped,4,12,2003,Vintage Cars,104,971,S18_3136,971,Canada,Medium
49,100,5,5285.14,Shipped,1,1,2004,Vintage Cars,104,972,S18_3136,972,USA,Medium
31,100,4,3181.53,Shipped,1,3,2004,Vintage Cars,104,973,S18_3136,973,USA,Medium
29,100,2,3340.51,Shipped,2,4,2004,Vintage Cars,104,974,S18_3136,974,Spain,Medium
37,84.82,2,3138.34,Shipped,2,6,2004,Vintage Cars,104,975,S18_3136,975,USA,Medium
38,100,11,4775.08,Shipped,3,7,2004,Vintage Cars,104,976,S18_3136,976,Australia,Medium
29,100,4,3006.43,Shipped,3,8,2004,Vintage Cars,104,977,S18_3136,977,Italy,Medium
23,100,13,2866.26,Shipped,3,9,2004,Vintage Cars,104,978,S18_3136,978,Sweden,Small
26,85.87,8,2232.62,Shipped,4,10,2004,Vintage Cars,104,979,S18_3136,979,France,Small
38,100,5,4457.02,Shipped,4,10,2004,Vintage Cars,104,980,S18_3136,980,USA,Medium
48,47.04,7,2257.92,Shipped,4,11,2004,Vintage Cars,104,981,S18_3136,981,USA,Small
40,39.8,18,1592,Shipped,4,11,2004,Vintage Cars,104,982,S18_3136,982,UK,Small
45,100,11,4948.2,Shipped,4,11,2004,Vintage Cars,104,983,S18_3136,983,Australia,Medium
44,100,4,5160.76,Shipped,4,12,2004,Vintage Cars,104,984,S18_3136,984,USA,Medium
21,94.22,5,1978.62,Shipped,1,1,2005,Vintage Cars,104,985,S18_3136,985,USA,Small
35,100,5,4288.2,Shipped,1,2,2005,Vintage Cars,104,986,S18_3136,986,USA,Medium
29,86.92,2,2520.68,Shipped,1,3,2005,Vintage Cars,104,987,S18_3136,987,Austria,Small
21,84.82,2,1781.22,In Process,2,5,2005,Vintage Cars,104,988,S18_3136,988,Belgium,Small
22,100,11,3065.04,Shipped,1,2,2003,Vintage Cars,136,989,S18_3140,989,Denmark,Medium
26,100,5,3551.34,Shipped,2,4,2003,Vintage Cars,136,990,S18_3140,990,Singapore,Medium
41,100,2,5544.02,Shipped,2,6,2003,Vintage Cars,136,991,S18_3140,991,Spain,Medium
47,100,8,6034.33,Shipped,3,8,2003,Vintage Cars,136,992,S18_3140,992,USA,Medium
31,100,7,3641.57,Shipped,3,9,2003,Vintage Cars,136,993,S18_3140,993,Spain,Medium
43,100,2,6930.74,Shipped,4,10,2003,Vintage Cars,136,994,S18_3140,994,USA,Medium
23,100,9,3675.63,Shipped,4,11,2003,Vintage Cars,136,995,S18_3140,995,Spain,Medium
28,100,9,3442.04,Shipped,4,11,2003,Vintage Cars,136,996,S18_3140,996,USA,Medium
49,100,1,6893.81,Shipped,4,11,2003,Vintage Cars,136,997,S18_3140,997,USA,Medium
24,100,9,2622.48,Shipped,1,1,2004,Vintage Cars,136,998,S18_3140,998,France,Small
33,100,3,4417.38,Shipped,1,2,2004,Vintage Cars,136,999,S18_3140,999,Belgium,Medium
22,100,6,3606.02,Shipped,1,3,2004,Vintage Cars,136,1000,S18_3140,1000,UK,Medium
32,100,12,3802.56,Cancelled,2,5,2004,Vintage Cars,136,1001,S18_3140,1001,USA,Medium
40,100,13,5026.4,Shipped,3,7,2004,Vintage Cars,136,1002,S18_3140,1002,Belgium,Medium
43,100,1,6695.53,Shipped,3,8,2004,Vintage Cars,136,1003,S18_3140,1003,USA,Medium
24,100,4,2819.28,Shipped,3,9,2004,Vintage Cars,136,1004,S18_3140,1004,Italy,Small
32,100,9,3759.04,Shipped,4,10,2004,Vintage Cars,136,1005,S18_3140,1005,UK,Medium
20,100,1,2731.8,Shipped,4,10,2004,Vintage Cars,136,1006,S18_3140,1006,Denmark,Small
24,69.12,9,1658.88,Shipped,4,11,2004,Vintage Cars,136,1007,S18_3140,1007,Norway,Small
48,100,12,5778.24,Shipped,4,11,2004,Vintage Cars,136,1008,S18_3140,1008,France,Medium
44,100,1,5191.12,Shipped,4,12,2004,Vintage Cars,136,1009,S18_3140,1009,Spain,Medium
28,100,3,3862.88,Shipped,1,1,2005,Vintage Cars,136,1010,S18_3140,1010,Japan,Medium
24,61.52,9,1476.48,Shipped,1,2,2005,Vintage Cars,136,1011,S18_3140,1011,Spain,Small
33,100,2,5273.73,Shipped,1,3,2005,Vintage Cars,136,1012,S18_3140,1012,USA,Medium
41,100,12,4872.03,On Hold,2,5,2005,Vintage Cars,136,1013,S18_3140,1013,USA,Medium
23,100,13,4556.99,Shipped,1,1,2003,Classic Cars,169,1014,S18_3232,1014,Spain,Medium
46,100,5,8257,Shipped,1,3,2003,Classic Cars,169,1015,S18_3232,1015,USA,Large
48,100,4,8209.44,Shipped,2,4,2003,Classic Cars,169,1016,S18_3232,1016,France,Large
25,100,3,3598.5,Shipped,2,5,2003,Classic Cars,169,1017,S18_3232,1017,France,Medium
22,100,15,3837.24,Shipped,2,6,2003,Classic Cars,169,1018,S18_3232,1018,USA,Medium
41,100,3,8331.61,Shipped,3,7,2003,Classic Cars,169,1019,S18_3232,1019,France,Large
34,100,9,4836.5,Shipped,3,8,2003,Classic Cars,169,1020,S18_3232,1020,Finland,Medium
32,100,14,5418.88,Shipped,3,9,2003,Classic Cars,169,1021,S18_3232,1021,Australia,Medium
21,100,7,3734.01,Shipped,3,9,2003,Classic Cars,169,1022,S18_3232,1022,Finland,Medium
20,100,1,3996.4,Shipped,4,10,2003,Classic Cars,169,1023,S18_3232,1023,USA,Medium
47,100,16,8754.69,Shipped,4,10,2003,Classic Cars,169,1024,S18_3232,1024,Singapore,Large
39,100,3,5481.45,Shipped,4,11,2003,Classic Cars,169,1025,S18_3232,1025,Canada,Medium
29,100,5,4419.89,Shipped,4,11,2003,Classic Cars,169,1026,S18_3232,1026,UK,Medium
45,100,7,6324.75,Shipped,4,11,2003,Classic Cars,169,1027,S18_3232,1027,Norway,Medium
28,100,10,4409.72,Shipped,4,11,2003,Classic Cars,169,1028,S18_3232,1028,Spain,Medium
26,100,12,3918.46,Shipped,4,11,2003,Classic Cars,169,1029,S18_3232,1029,USA,Medium
50,100,10,7620.5,Shipped,4,11,2003,Classic Cars,169,1030,S18_3232,1030,USA,Large
48,100,1,8291.04,Shipped,4,12,2003,Classic Cars,169,1031,S18_3232,1031,Spain,Large
25,100,11,3937.25,Shipped,4,12,2003,Classic Cars,169,1032,S18_3232,1032,USA,Medium
40,100,11,5554.4,Shipped,1,1,2004,Classic Cars,169,1033,S18_3232,1033,Spain,Medium
43,100,2,6407.86,Shipped,1,2,2004,Classic Cars,169,1034,S18_3232,1034,Switzerland,Medium
22,100,5,4172.52,Shipped,1,3,2004,Classic Cars,169,1035,S18_3232,1035,USA,Medium
47,100,1,7083.37,Shipped,2,4,2004,Classic Cars,169,1036,S18_3232,1036,Finland,Large
36,100,9,7132.68,Shipped,2,5,2004,Classic Cars,169,1037,S18_3232,1037,Spain,Large
40,100,6,6773.6,Cancelled,2,6,2004,Classic Cars,169,1038,S18_3232,1038,UK,Medium
27,100,8,3657.69,Shipped,2,6,2004,Classic Cars,169,1039,S18_3232,1039,Singapore,Medium
29,100,7,4812.55,Shipped,3,7,2004,Classic Cars,169,1040,S18_3232,1040,Italy,Medium
20,100,9,3928.6,Shipped,3,7,2004,Classic Cars,169,1041,S18_3232,1041,USA,Medium
42,100,7,6401.22,Shipped,3,8,2004,Classic Cars,169,1042,S18_3232,1042,USA,Medium
25,100,5,4191.25,Shipped,3,8,2004,Classic Cars,169,1043,S18_3232,1043,USA,Medium
36,100,5,5852.52,Shipped,3,8,2004,Classic Cars,169,1044,S18_3232,1044,Switzerland,Medium
21,100,12,2844.87,Shipped,3,9,2004,Classic Cars,169,1045,S18_3232,1045,USA,Small
23,100,9,4011.66,Shipped,4,10,2003,Classic Cars,169,1046,S18_3232,1046,Norway,Medium
37,100,9,7455.87,Shipped,4,10,2004,Classic Cars,169,1047,S18_3232,1047,USA,Large
48,100,3,8940.96,Shipped,4,10,2004,Classic Cars,169,1048,S18_3232,1048,Germany,Large
25,100,3,4572.25,Shipped,4,10,2004,Classic Cars,169,1049,S18_3232,1049,Canada,Medium
33,100,11,5700.09,Shipped,4,11,2004,Classic Cars,169,1050,S18_3232,1050,USA,Medium
27,100,12,3155.49,Shipped,4,11,2004,Classic Cars,169,1051,S18_3232,1051,USA,Medium
27,100,11,4170.69,Shipped,4,11,2004,Classic Cars,169,1052,S18_3232,1052,USA,Medium
20,100,3,2878.8,On Hold,4,11,2004,Classic Cars,169,1053,S18_3232,1053,Sweden,Small
30,100,4,5029.5,Shipped,4,11,2004,Classic Cars,169,1054,S18_3232,1054,Australia,Medium
48,100,6,7396.8,Shipped,4,12,2004,Classic Cars,169,1055,S18_3232,1055,USA,Large
32,93.49,12,2991.68,Shipped,4,12,2004,Classic Cars,169,1056,S18_3232,1056,Spain,Small
34,100,1,6275.72,Shipped,1,1,2005,Classic Cars,169,1057,S18_3232,1057,Belgium,Medium
27,56.85,9,1534.95,Shipped,1,1,2005,Classic Cars,169,1058,S18_3232,1058,Australia,Small
39,100,3,7264.53,Shipped,1,2,2005,Classic Cars,169,1059,S18_3232,1059,Finland,Large
47,100,6,6869.05,Shipped,1,2,2005,Classic Cars,169,1060,S18_3232,1060,Spain,Medium
22,100,5,3353.02,Shipped,1,3,2005,Classic Cars,169,1061,S18_3232,1061,Spain,Medium
55,100,1,8289.05,Shipped,2,4,2005,Classic Cars,169,1062,S18_3232,1062,France,Large
60,100,9,11887.8,Shipped,2,5,2005,Classic Cars,169,1063,S18_3232,1063,Spain,Large
35,100,6,5926.9,Shipped,2,5,2005,Classic Cars,169,1064,S18_3232,1064,Austria,Medium
28,100,8,3793.16,In Process,2,5,2005,Classic Cars,169,1065,S18_3232,1065,France,Medium
38,100,13,4330.1,Shipped,1,2,2003,Trains,100,1066,S18_3259,1066,Denmark,Medium
21,95.8,7,2011.8,Shipped,2,4,2003,Trains,100,1067,S18_3259,1067,Singapore,Small
41,100,4,4837.18,Shipped,2,6,2003,Trains,100,1068,S18_3259,1068,Spain,Medium
22,97.81,10,2151.82,Shipped,3,8,2003,Trains,100,1069,S18_3259,1069,USA,Small
29,88.74,9,2573.46,Shipped,3,9,2003,Trains,100,1070,S18_3259,1070,Spain,Small
50,100,1,5344.5,Shipped,4,10,2003,Trains,100,1071,S18_3259,1071,Singapore,Medium
29,100,11,3070.52,Shipped,4,11,2003,Trains,100,1072,S18_3259,1072,Spain,Medium
49,80.67,11,3952.83,Shipped,4,11,2003,Trains,100,1073,S18_3259,1073,USA,Medium
35,100,3,3564.75,Shipped,4,11,2003,Trains,100,1074,S18_3259,1074,USA,Medium
48,100,11,5614.56,Shipped,1,1,2004,Trains,100,1075,S18_3259,1075,France,Medium
23,80.67,5,1855.41,Shipped,1,2,2004,Trains,100,1076,S18_3259,1076,Belgium,Small
48,95.8,8,4598.4,Shipped,1,3,2004,Trains,100,1077,S18_3259,1077,UK,Medium
42,100,14,5082.42,Cancelled,2,5,2004,Trains,100,1078,S18_3259,1078,USA,Medium
47,100,15,5450.59,Shipped,3,7,2004,Trains,100,1079,S18_3259,1079,Belgium,Medium
36,100,3,4174.92,Shipped,3,8,2004,Trains,100,1080,S18_3259,1080,USA,Medium
22,100,6,2418.24,Shipped,3,9,2004,Trains,100,1081,S18_3259,1081,Italy,Small
40,91.76,11,3670.4,Shipped,4,10,2004,Trains,100,1082,S18_3259,1082,UK,Medium
23,100,3,2481.7,Shipped,4,10,2004,Trains,100,1083,S18_3259,1083,Denmark,Small
32,100,6,3807.68,Shipped,4,11,2004,Trains,100,1084,S18_3259,1084,Sweden,Medium
21,100,7,2230.41,Shipped,4,11,2004,Trains,100,1085,S18_3259,1085,France,Small
41,93.04,2,3814.64,Shipped,4,12,2004,Trains,100,1086,S18_3259,1086,Spain,Medium
25,84.71,5,2117.75,Shipped,1,1,2005,Trains,100,1087,S18_3259,1087,Japan,Small
26,100,12,3340.48,Shipped,1,2,2005,Trains,100,1088,S18_3259,1088,Spain,Medium
24,89.75,4,2154,Shipped,1,3,2005,Trains,100,1089,S18_3259,1089,USA,Small
48,100,14,5808.48,On Hold,2,5,2005,Trains,100,1090,S18_3259,1090,USA,Medium
26,68.35,9,1777.1,Shipped,1,3,2003,Classic Cars,80,1091,S18_3278,1091,Philippines,Small
21,73.17,13,1536.57,Shipped,2,5,2003,Classic Cars,80,1092,S18_3278,1092,France,Small
45,78,10,3510,Shipped,3,7,2003,Classic Cars,80,1093,S18_3278,1093,USA,Medium
36,86.04,10,3097.44,Shipped,3,9,2003,Classic Cars,80,1094,S18_3278,1094,USA,Medium
21,81.21,5,1705.41,Shipped,4,10,2003,Classic Cars,80,1095,S18_3278,1095,USA,Small
32,70.76,5,2264.32,Shipped,4,11,2003,Classic Cars,80,1096,S18_3278,1096,Australia,Small
30,82.82,17,2484.6,Shipped,4,11,2003,Classic Cars,80,1097,S18_3278,1097,Norway,Small
36,94.88,6,3415.68,Shipped,4,11,2003,Classic Cars,80,1098,S18_3278,1098,Germany,Medium
33,86.04,11,2839.32,Shipped,4,12,2003,Classic Cars,80,1099,S18_3278,1099,Spain,Small
35,78,5,2730,Shipped,1,1,2004,Classic Cars,80,1100,S18_3278,1100,France,Small
37,95.69,12,3540.53,Shipped,1,2,2004,Classic Cars,80,1101,S18_3278,1101,Switzerland,Medium
41,73.17,6,2999.97,Shipped,2,4,2004,Classic Cars,80,1102,S18_3278,1102,Denmark,Small
20,76.39,2,1527.8,Shipped,2,5,2004,Classic Cars,80,1103,S18_3278,1103,France,Small
45,86.84,2,3907.8,Shipped,3,7,2004,Classic Cars,80,1104,S18_3278,1104,Australia,Medium
38,69.96,6,2658.48,Shipped,3,8,2004,Classic Cars,80,1105,S18_3278,1105,USA,Small
43,70.76,15,3042.68,Shipped,3,8,2004,Classic Cars,80,1106,S18_3278,1106,Switzerland,Medium
49,78.8,8,3861.2,Shipped,4,10,2003,Classic Cars,80,1107,S18_3278,1107,Germany,Medium
27,80.41,13,2171.07,Shipped,4,10,2004,Classic Cars,80,1108,S18_3278,1108,Germany,Small
46,73.98,1,3403.08,Shipped,4,11,2004,Classic Cars,80,1109,S18_3278,1109,USA,Medium
38,59.1,10,2245.8,Shipped,4,11,2004,Classic Cars,80,1110,S18_3278,1110,USA,Small
25,66.74,5,1668.5,Shipped,4,11,2004,Classic Cars,80,1111,S18_3278,1111,Australia,Small
46,60.3,10,2773.8,Shipped,1,1,2005,Classic Cars,80,1112,S18_3278,1112,Finland,Small
22,100,4,2464,Shipped,1,2,2005,Classic Cars,80,1113,S18_3278,1113,Spain,Small
40,100,9,5491.6,Shipped,1,3,2005,Classic Cars,80,1114,S18_3278,1114,USA,Medium
46,100,16,4791.82,Shipped,1,1,2003,Vintage Cars,99,1115,S18_3320,1115,Norway,Medium
39,100,4,4178.85,Shipped,1,3,2003,Vintage Cars,99,1116,S18_3320,1116,USA,Medium
38,82.34,16,3128.92,Shipped,2,5,2003,Vintage Cars,99,1117,S18_3320,1117,Spain,Medium
